124.6700,92.3080,171.4000,150.8800,0.0713
124.2200,92.0800,170.9400,151.3400,0.0750
123.7600,92.0800,170.4800,151.3400,0.0750
123.9900,92.3080,170.4800,151.3400,0.0753
123.7600,92.0800,170.2600,151.5700,0.0776
123.9900,92.3080,170.0300,151.5700,0.0795
123.7600,92.7640,170.2600,151.3400,0.0728
123.5300,93.4470,170.0300,151.3400,0.0692
123.3000,93.9030,169.5700,151.7900,0.0707
122.8500,94.3590,169.5700,152.2500,0.0677
122.3900,95.7260,168.4300,154.3000,0.0759
122.1700,96.4100,168.4300,155.2100,0.0756
121.4800,97.7780,167.2900,155.2100,0.0714
120.3400,97.5500,167.0700,155.6700,0.0689
119.6600,97.5500,166.1500,155.2100,0.0680
119.4300,97.7780,165.2400,156.5800,0.0787
117.8300,98.4610,164.7900,156.5800,0.0674
117.1500,98.2340,163.6500,156.8100,0.0728
116.2400,98.2340,162.2800,156.8100,0.0759
116.2400,98.2340,162.2800,156.1300,0.0723
116.9200,98.0060,162.7400,154.7600,0.0676
117.8300,97.0940,163.4200,153.8500,0.0692
118.2900,95.9540,164.5600,153.3900,0.0683
119.2000,94.5870,165.4700,152.2500,0.0695
121.0300,94.1310,166.6100,151.3400,0.0717
122.6200,94.1310,168.6600,150.6600,0.0649
123.7600,92.9910,170.2600,150.2000,0.0655
126.0400,92.7640,171.6200,148.8300,0.0654
127.6400,92.0800,172.9900,148.3800,0.0683
128.7800,91.3960,173.6800,147.2400,0.0689
128.7800,90.7120,173.6800,146.3200,0.0676
128.5500,88.8890,173.4500,144.9600,0.0701
128.0900,87.5210,172.7600,143.5900,0.0717
126.5000,85.9260,171.4000,141.9900,0.0701
124.9000,85.0140,169.3400,140.4000,0.0695
123.3000,84.1020,167.5200,139.2600,0.0698
122.3900,82.5070,166.6100,138.1200,0.0723
120.5700,82.9630,165.4700,136.9800,0.0585
120.1100,82.9630,164.1000,137.6600,0.0688
118.9700,83.8750,162.7400,138.8000,0.0716
118.0600,85.0140,162.0500,140.6300,0.0740
117.6100,87.5210,161.1400,142.6800,0.0747
118.0600,89.8010,161.1400,145.6400,0.0817
118.0600,92.7640,160.6800,147.6900,0.0799
118.0600,95.0430,160.0000,149.7400,0.0836
118.2900,96.4100,160.6800,151.7900,0.0841
119.4300,97.0940,161.8200,152.0200,0.0816
120.1100,97.7780,162.5100,152.2500,0.0789
120.3400,98.0060,162.7400,152.0200,0.0763
121.9400,97.7780,163.8700,151.3400,0.0772
122.8500,97.3220,164.7900,150.4300,0.0745
123.0800,96.1820,165.0100,149.2900,0.0745
123.3000,95.7260,165.7000,149.5200,0.0751
125.1300,95.9540,167.5200,149.2900,0.0725
125.1300,95.7260,168.4300,149.0600,0.0659
124.2200,95.2710,167.9800,149.0600,0.0652
123.9900,95.4990,167.2900,149.0600,0.0672
124.2200,94.5870,167.9800,148.8300,0.0678
123.7600,95.0430,167.5200,148.3800,0.0626
123.7600,95.0430,167.0700,147.4600,0.0604
123.3000,95.7260,167.0700,148.3800,0.0585
122.8500,97.5500,166.1500,149.7400,0.0591
123.0800,100.2800,165.4700,152.2500,0.0644
122.3900,102.5600,164.3300,153.8500,0.0636
122.3900,104.1600,163.4200,154.7600,0.0662
122.3900,104.8400,163.8700,155.4400,0.0628
123.5300,106.8900,163.6500,157.4900,0.0732
124.6700,108.0300,164.7900,157.7200,0.0676
126.0400,108.4900,165.4700,158.1800,0.0730
126.0400,107.5800,165.2400,157.4900,0.0761
126.0400,105.7600,165.0100,154.7600,0.0723
127.1800,104.3900,164.5600,151.7900,0.0749
126.7200,101.4200,163.8700,149.0600,0.0784
126.7200,99.6010,163.8700,145.6400,0.0678
127.1800,96.1820,163.8700,141.9900,0.0701
126.9500,92.9910,164.5600,138.5800,0.0609
126.9500,90.0290,164.7900,135.3800,0.0573
126.2700,87.9770,164.7900,133.3300,0.0518
126.2700,85.9260,165.0100,130.6000,0.0452
125.8100,84.3300,164.3300,130.3700,0.0565
125.5800,83.8750,163.6500,130.6000,0.0648
124.4400,84.5580,163.6500,131.2800,0.0555
123.7600,85.6980,162.7400,131.7400,0.0528
123.7600,86.8380,162.7400,132.8800,0.0528
123.0800,88.6610,162.2800,134.9300,0.0525
122.3900,90.7120,161.1400,136.5200,0.0530
121.0300,92.3080,160.2300,137.6600,0.0462
120.3400,93.6750,159.0900,139.2600,0.0515
118.2900,95.2710,156.1300,141.3100,0.0620
116.9200,96.4100,154.9900,142.4500,0.0601
114.8700,98.0060,154.0700,143.3600,0.0463
113.9600,98.4610,152.0200,144.5000,0.0602
112.5900,99.1450,150.8800,145.8700,0.0630
111.2200,99.8290,149.2900,146.3200,0.0632
109.8600,101.2000,147.6900,148.1500,0.0682
107.8100,103.7000,145.1900,149.7400,0.0659
105.9800,105.3000,143.5900,151.1100,0.0624
104.6200,105.9800,142.2200,153.1600,0.0716
103.9300,107.1200,142.2200,154.5300,0.0675
103.7000,109.1700,142.4500,156.3500,0.0623
103.7000,109.4000,142.2200,156.5800,0.0641
105.0700,108.7200,143.8200,156.3500,0.0652
106.2100,107.8100,145.8700,155.4400,0.0580
107.8100,107.3500,148.3800,154.3000,0.0463
109.1700,106.8900,150.4300,154.3000,0.0441
112.1400,106.8900,153.3900,154.3000,0.0442
115.1000,105.9800,157.2600,154.0700,0.0418
119.4300,105.9800,160.6800,153.3900,0.0442
122.1700,105.3000,164.3300,153.8500,0.0448
124.9000,105.3000,167.0700,154.3000,0.0476
127.8600,105.5300,170.0300,153.6200,0.0417
130.1400,104.1600,172.9900,152.7100,0.0397
133.1100,103.4800,174.8100,152.2500,0.0496
134.4700,103.0200,176.4100,151.5700,0.0464
135.8400,102.5600,177.7800,151.1100,0.0464
136.7500,103.0200,178.2300,152.0200,0.0528
137.4400,103.7000,178.6900,152.4800,0.0531
137.2100,105.3000,178.0100,154.3000,0.0580
136.0700,106.8900,176.4100,155.2100,0.0571
134.2500,107.3500,175.7300,156.1300,0.0514
131.7400,107.3500,173.2200,156.5800,0.0543
129.0000,106.8900,171.1700,156.8100,0.0534
126.9500,106.2100,168.2100,155.6700,0.0574
125.5800,105.0700,167.2900,154.3000,0.0525
123.9900,102.1100,165.9300,151.7900,0.0537
121.0300,99.1450,163.8700,149.2900,0.0499
118.9700,96.4100,161.6000,147.4600,0.0571
117.1500,95.0430,159.3200,145.6400,0.0577
115.3300,94.3590,158.4000,144.9600,0.0511
114.1900,94.1310,158.1800,144.0500,0.0401
112.8200,94.3590,155.2100,144.9600,0.0561
111.0000,95.4990,153.1600,146.1000,0.0578
109.8600,96.8660,150.8800,147.2400,0.0649
108.0300,98.9170,149.7400,149.5200,0.0611
107.1200,101.8800,149.0600,152.2500,0.0580
108.2600,103.4800,149.0600,154.5300,0.0708
108.0300,106.2100,149.0600,156.8100,0.0662
109.4000,108.2600,149.9700,158.1800,0.0655
110.3100,109.1700,151.5700,159.5400,0.0631
111.4500,108.7200,153.3900,159.3200,0.0594
111.9100,109.4000,154.3000,159.3200,0.0518
113.2800,110.0900,154.9900,160.0000,0.0568
113.2800,109.8600,155.2100,160.2300,0.0581
113.2800,108.7200,155.2100,159.0900,0.0581
113.0500,107.8100,155.2100,157.4900,0.0520
111.9100,105.9800,154.3000,156.3500,0.0546
110.3100,104.1600,152.7100,154.3000,0.0531
108.4900,103.2500,150.4300,153.8500,0.0594
104.6200,102.7900,146.7800,152.9300,0.0549
102.1100,102.1100,144.0500,151.7900,0.0537
99.1450,100.9700,141.5400,150.8800,0.0517
96.4100,100.9700,138.5800,150.6600,0.0520
93.2200,100.7400,135.3800,151.3400,0.0578
91.3960,101.6500,133.1100,151.7900,0.0582
89.5730,101.6500,131.0500,152.0200,0.0614
89.3450,101.6500,130.1400,152.7100,0.0708
88.6610,101.2000,129.6900,152.2500,0.0690
87.5210,101.2000,129.0000,151.5700,0.0614
87.5210,101.2000,129.0000,151.5700,0.0614
87.2930,101.4200,129.6900,152.0200,0.0560
88.2050,103.7000,129.0000,153.6200,0.0638
88.6610,105.0700,129.0000,154.9900,0.0673
89.1170,105.5300,129.4600,155.4400,0.0672
89.3450,105.5300,130.1400,155.9000,0.0666
88.6610,107.8100,130.1400,157.7200,0.0586
88.8890,108.4900,129.6900,159.3200,0.0694
88.2050,110.7700,128.3200,160.6800,0.0690
87.5210,111.4500,128.3200,160.4600,0.0580
87.0660,111.2300,127.6400,160.2300,0.0597
86.3820,111.6800,126.7200,160.2300,0.0586
85.6980,111.9100,125.8100,160.2300,0.0589
85.2420,110.5400,124.6700,158.8600,0.0643
84.3310,109.4000,123.5300,157.9500,0.0676
83.1910,107.8100,122.6200,156.5800,0.0672
82.0510,106.8900,121.2500,155.2100,0.0661
81.3680,106.2100,120.1100,153.6200,0.0638
80.4560,105.5300,118.9700,153.3900,0.0686
78.8600,104.1600,117.8300,151.7900,0.0635
77.2650,103.0200,116.4700,151.5700,0.0675
75.8970,103.0200,114.8700,151.3400,0.0679
74.3020,103.7000,112.8200,151.7900,0.0701
71.7950,103.7000,110.3100,152.2500,0.0731
69.7440,104.3900,108.2600,152.2500,0.0686
68.6040,104.3900,107.1200,151.7900,0.0656
67.0090,104.3900,105.5300,151.5700,0.0641
65.1850,104.3900,103.9300,150.2000,0.0531
64.0450,104.3900,102.5600,150.4300,0.0565
63.1340,104.3900,101.4200,150.8800,0.0614
62.9060,104.3900,101.2000,150.8800,0.0614
63.8180,104.3900,101.2000,150.8800,0.0689
64.7290,104.1600,101.8800,151.3400,0.0754
65.6410,105.9800,102.5600,152.4800,0.0728
66.5530,107.8100,104.1600,154.3000,0.0670
67.4640,108.2600,105.3000,154.9900,0.0667
68.3760,108.7200,105.9800,155.2100,0.0670
68.3760,108.7200,106.2100,155.4400,0.0667
69.2880,108.7200,106.8900,155.4400,0.0686
68.3760,108.7200,106.2100,155.4400,0.0667
68.1480,108.2600,105.9800,154.3000,0.0621
66.7800,107.8100,105.3000,153.1600,0.0517
66.0970,106.8900,104.3900,152.7100,0.0568
65.1850,105.3000,104.3900,151.7900,0.0540
64.0450,104.3900,103.2500,150.8800,0.0540
63.1340,102.7900,102.5600,149.5200,0.0538
62.9060,101.6500,101.8800,148.8300,0.0605
62.4500,100.2800,101.4200,147.6900,0.0620
61.9940,99.3730,101.4200,147.2400,0.0614
61.9940,99.3730,101.4200,147.2400,0.0614
63.8180,99.3730,103.0200,147.2400,0.0631
65.8690,98.0060,105.3000,146.5500,0.0657
68.8320,97.3220,107.5800,145.8700,0.0712
70.1990,96.8660,109.4000,144.7300,0.0631
71.7950,95.9540,111.0000,143.5900,0.0616
73.8460,94.5870,112.1400,143.5900,0.0777
75.2140,94.1310,113.0500,142.4500,0.0771
75.2140,93.2190,114.1900,141.5400,0.0679
75.6690,92.9910,114.4200,141.5400,0.0712
76.3530,92.9910,114.4200,141.5400,0.0767
76.8090,92.5360,115.5600,141.3100,0.0726
78.8600,91.8520,116.9200,140.8500,0.0796
79.7720,90.9400,118.2900,139.2600,0.0716
82.0510,90.0290,120.3400,139.4900,0.0806
84.1030,89.1170,122.8500,139.2600,0.0812
86.3820,89.5730,125.1300,139.2600,0.0783
88.6610,89.8010,127.4100,140.4000,0.0839
90.2560,89.8010,129.2300,140.6300,0.0836
91.6240,91.6240,131.0500,142.6800,0.0814
95.0430,93.4470,134.0200,145.6400,0.0916
96.8660,95.9540,136.3000,147.2400,0.0827
99.3730,98.0060,139.2600,150.6600,0.0873
101.8800,100.2800,140.8500,152.2500,0.0904
104.1600,101.6500,143.1300,154.3000,0.0944
105.9800,103.0200,145.8700,155.2100,0.0845
108.2600,104.3900,148.1500,157.4900,0.0898
111.2200,108.2600,152.7100,162.2800,0.0830
113.9600,113.2800,155.2100,167.0700,0.0835
116.9200,115.1000,157.0400,169.3400,0.0946
116.0100,114.1900,158.6300,168.6600,0.0773
117.1500,112.8200,158.1800,168.4300,0.0953
116.0100,111.4500,157.0400,166.8400,0.0941
113.5000,108.7200,155.9000,165.2400,0.0903
110.7700,105.5300,153.8500,162.5100,0.0879
108.9500,101.8800,152.9300,160.4600,0.0900
105.7500,100.5100,149.9700,159.0900,0.0884
101.2000,99.8290,145.6400,158.4000,0.0868
96.4100,98.9170,141.5400,157.4900,0.0821
92.3080,96.4100,136.3000,155.9000,0.0946
87.7490,95.0430,131.5100,153.8500,0.0927
83.1910,92.5360,127.8600,152.0200,0.0900
79.0880,91.8520,124.2200,151.3400,0.0868
74.7580,90.7120,118.9700,150.6600,0.0955
72.2510,90.2560,115.7800,150.4300,0.1013
71.7950,90.2560,115.1000,149.5200,0.0983
74.0740,90.2560,116.7000,149.5200,0.1030
77.0370,91.6240,119.4300,150.8800,0.1047
81.5960,92.9910,124.4400,152.9300,0.1049
85.6980,94.8150,129.4600,154.5300,0.0974
89.3450,95.4990,132.8800,155.2100,0.0989
92.5360,97.7780,135.8400,156.5800,0.0959
94.8150,99.8290,137.4400,158.8600,0.1019
96.4100,103.2500,138.8000,162.7300,0.1058
98.4610,106.2100,140.6300,165.0100,0.1039
100.2800,108.7200,141.3100,166.6100,0.1075
102.3400,111.0000,144.0500,168.8900,0.1025
104.1600,111.9100,146.1000,170.2600,0.1033
106.8900,112.3600,148.3800,169.1200,0.0982
108.4900,111.9100,149.7400,168.6600,0.0999
