138.1600,57.7010,178.6200,188.0510,0.3084
138.3900,57.7010,178.3900,188.0510,0.3105
138.8500,57.7010,178.3900,188.0510,0.3125
138.8500,57.7010,178.3900,188.0510,0.3125
138.8500,57.7010,178.3900,188.0510,0.3125
138.8500,57.7010,178.3900,188.0510,0.3125
138.8500,57.7010,178.3900,188.7410,0.3134
138.8500,57.7010,178.1600,188.7410,0.3145
138.3900,57.7010,177.9300,188.7410,0.3134
138.3900,57.7010,177.0100,188.7410,0.3175
137.2400,57.7010,177.0100,188.7410,0.3124
137.2400,57.7010,177.0100,188.7410,0.3124
137.2400,57.7010,176.3200,188.7410,0.3155
136.3200,57.7010,176.3200,188.7410,0.3114
136.5500,57.7010,176.3200,188.7410,0.3124
135.8600,57.7010,175.8600,188.7410,0.3114
135.6300,57.7010,175.4000,188.5110,0.3121
134.9400,57.7010,174.9400,188.5110,0.3111
134.9400,57.7010,173.7900,188.2810,0.3159
134.0200,57.7010,173.7900,188.0510,0.3115
134.0200,57.7010,173.3300,188.0510,0.3135
133.3300,57.7010,173.1000,188.2810,0.3118
133.3300,57.7010,173.1000,188.2810,0.3118
133.3300,57.7010,172.8700,188.2810,0.3128
132.4100,57.7010,172.4100,189.2010,0.3120
132.4100,57.7010,172.4100,189.2010,0.3120
132.4100,58.3910,172.4100,189.2010,0.3111
132.4100,58.3910,171.2600,189.2010,0.3162
132.4100,58.3910,171.2600,189.2010,0.3162
132.4100,58.3910,171.2600,189.2010,0.3162
132.4100,58.3910,171.7200,189.2010,0.3142
132.4100,58.3910,172.4100,189.2010,0.3111
132.4100,58.3910,172.4100,189.2010,0.3111
132.4100,58.3910,172.4100,189.2010,0.3111
132.4100,59.7700,172.4100,189.2000,0.3092
132.4100,59.7700,172.4100,189.2000,0.3092
132.4100,59.7700,172.4100,189.2000,0.3092
132.4100,59.7700,172.4100,189.2000,0.3092
132.4100,59.7700,171.7200,189.6600,0.3129
132.4100,59.7700,171.7200,189.6600,0.3129
132.4100,59.7700,171.7200,189.6600,0.3129
132.4100,59.7700,171.7200,189.6600,0.3129
132.4100,59.7700,171.7200,189.6600,0.3129
132.4100,59.7700,171.2600,189.6600,0.3150
132.4100,59.7700,171.2600,190.1100,0.3156
132.4100,59.7700,171.2600,190.1100,0.3156
132.4100,59.7700,171.2600,190.1100,0.3156
132.4100,59.7700,171.2600,190.1100,0.3156
132.4100,59.7700,171.2600,190.1100,0.3156
132.4100,59.7700,171.2600,190.1100,0.3156
132.4100,59.7700,171.9500,189.6600,0.3119
132.4100,59.7700,172.1800,189.6600,0.3108
133.1000,59.7700,172.1800,189.6600,0.3139
133.1000,59.7700,172.1800,190.1100,0.3146
133.1000,59.7700,172.1800,190.1100,0.3146
133.3300,59.7700,172.8700,190.1100,0.3125
133.5600,59.7700,172.8700,190.1100,0.3135
133.5600,59.7700,173.3300,190.1100,0.3115
133.7900,59.7700,173.3300,190.1100,0.3125
133.7900,59.7700,173.3300,190.1100,0.3125
133.7900,59.7700,172.8700,190.1100,0.3146
133.3300,59.7700,172.8700,190.1100,0.3125
133.1000,59.7700,172.8700,190.1100,0.3115
133.1000,59.7700,171.7200,190.1100,0.3166
133.3300,59.7700,171.7200,190.1100,0.3176
132.4100,59.7700,171.0300,190.1100,0.3166
132.4100,59.7700,170.5700,190.1100,0.3187
131.2600,59.7700,169.8900,190.1100,0.3166
131.2600,59.7700,169.2000,189.8900,0.3194
130.3400,59.7700,169.2000,189.8900,0.3152
130.1100,58.6210,168.9700,189.6610,0.3165
128.9700,58.6210,168.9700,189.6610,0.3114
128.9700,58.6210,168.9700,189.6610,0.3114
129.4300,58.6210,168.9700,189.6610,0.3134
128.5100,58.6210,168.9700,189.6610,0.3093
128.5100,58.6210,168.9700,189.6610,0.3093
128.5100,58.6210,168.9700,189.6610,0.3093
128.5100,58.6210,167.8200,189.6610,0.3145
128.5100,58.6210,167.3600,189.6610,0.3165
128.5100,58.6210,168.0500,189.6610,0.3134
128.9700,58.6210,168.2800,189.6610,0.3145
128.9700,58.6210,169.4300,189.6610,0.3093
128.9700,58.6210,169.4300,189.6610,0.3093
129.6600,58.6210,169.6600,189.6610,0.3114
130.3400,58.6210,170.5700,190.1210,0.3110
130.5700,58.6210,170.3400,190.1210,0.3130
130.5700,58.1610,171.0300,189.8910,0.3103
130.5700,58.1610,171.0300,189.8910,0.3103
132.1800,58.1610,171.0300,189.8910,0.3174
132.1800,58.1610,172.1800,189.8910,0.3123
132.8700,58.1610,172.1800,189.8910,0.3154
132.8700,58.1610,173.1000,189.8910,0.3113
133.7900,58.1610,173.5600,189.6610,0.3130
134.0200,58.1610,174.2500,189.6610,0.3110
135.1700,58.1610,174.2500,189.6610,0.3161
135.1700,58.1610,175.1700,189.6610,0.3120
135.4000,58.1610,175.1700,189.6610,0.3130
135.4000,58.1610,175.1700,189.6610,0.3130
135.4000,58.1610,175.4000,189.6610,0.3120
136.3200,58.1610,175.1700,189.6610,0.3171
136.3200,58.1610,175.1700,189.6610,0.3171
136.3200,58.1610,175.1700,189.6610,0.3171
136.3200,60.0000,175.1700,189.6600,0.3147
136.3200,60.0000,175.4000,189.4300,0.3133
136.3200,60.0000,175.4000,189.4300,0.3133
136.3200,59.3100,175.4000,189.4300,0.3143
136.3200,59.3100,174.2500,189.4300,0.3194
136.3200,59.3100,174.2500,189.4300,0.3194
136.3200,59.3100,174.2500,189.4300,0.3194
136.3200,59.3100,173.3300,189.4300,0.3236
136.3200,59.3100,172.1800,189.4300,0.3288
135.1700,59.3100,171.0300,189.4300,0.3288
135.1700,59.3100,171.0300,189.4300,0.3288
134.9400,58.6210,170.1100,189.4310,0.3328
134.2500,58.6210,170.1100,189.4310,0.3297
133.5600,58.6210,170.1100,189.4310,0.3265
133.5600,58.6210,169.4300,189.4310,0.3296
132.4100,58.6210,169.2000,189.4310,0.3255
132.4100,58.1610,168.2800,189.4310,0.3302
132.4100,58.1610,168.0500,189.4310,0.3312
131.4900,57.9310,167.3600,189.4310,0.3305
131.4900,57.9310,167.3600,189.4310,0.3305
131.4900,57.9310,166.2100,189.4310,0.3357
131.4900,57.9310,166.2100,189.4310,0.3357
131.4900,57.9310,166.2100,189.4310,0.3357
131.9500,57.9310,166.2100,189.4310,0.3377
131.9500,57.9310,165.9800,189.4310,0.3388
131.9500,57.9310,165.9800,189.4310,0.3388
132.8700,57.9310,165.9800,189.4310,0.3430
132.8700,57.9310,165.9800,189.6610,0.3432
132.8700,57.2410,165.9800,189.6610,0.3440
134.0200,57.2410,166.4400,190.1210,0.3477
134.0200,57.2410,166.6700,190.1210,0.3466
134.0200,57.2410,166.6700,190.1210,0.3466
135.1700,57.2410,166.4400,190.1210,0.3529
135.1700,57.2410,166.4400,190.1210,0.3529
136.0900,57.2410,166.2100,190.1210,0.3581
136.0900,57.2410,166.2100,190.1210,0.3581
136.0900,57.2410,166.2100,190.1210,0.3581
136.0900,57.2410,165.9800,190.1210,0.3591
136.0900,57.2410,165.9800,190.1210,0.3591
136.0900,57.2410,165.9800,190.1210,0.3591
137.0100,57.2410,165.9800,190.1210,0.3633
137.0100,57.2410,166.2100,190.1210,0.3623
137.0100,57.2410,166.9000,190.1210,0.3591
138.1600,57.2410,166.9000,190.1210,0.3644
138.1600,57.2410,166.9000,190.1210,0.3644
138.1600,57.2410,166.9000,190.1210,0.3644
138.1600,57.2410,167.1300,190.1210,0.3633
138.6200,57.2410,167.1300,190.1210,0.3655
138.6200,57.2410,168.0500,190.1210,0.3612
138.6200,57.2410,168.0500,190.1210,0.3612
138.6200,57.2410,168.0500,190.1210,0.3612
138.6200,57.2410,168.0500,190.1210,0.3612
139.5400,55.8620,168.7400,190.1220,0.3637
139.5400,55.8620,169.2000,190.1220,0.3616
139.5400,55.8620,169.2000,190.1220,0.3616
139.5400,55.8620,169.4300,190.1220,0.3605
139.5400,55.8620,170.1100,190.1220,0.3575
139.5400,56.7820,170.1100,190.1220,0.3565
139.5400,56.7820,170.1100,190.1220,0.3565
139.5400,56.7820,170.1100,190.1220,0.3565
139.5400,56.7820,170.1100,190.1220,0.3565
139.5400,56.7820,169.4300,190.1220,0.3596
138.6200,56.7820,169.4300,190.1220,0.3554
137.4700,56.7820,169.4300,190.1220,0.3502
137.0100,56.7820,168.9700,190.1220,0.3502
136.3200,56.7820,168.9700,190.1220,0.3471
135.8600,56.7820,167.8200,190.1220,0.3502
135.8600,56.7820,167.8200,190.1220,0.3502
135.4000,56.7820,168.0500,190.1220,0.3471
135.4000,56.7820,168.0500,190.1220,0.3471
135.4000,57.0120,167.5900,190.1220,0.3489
135.4000,57.0120,166.6700,190.1220,0.3531
135.4000,57.0120,165.7500,190.1220,0.3573
135.4000,57.0120,165.2900,190.1220,0.3594
135.4000,57.0120,164.3700,190.1220,0.3636
135.1700,57.0120,164.8300,191.2620,0.3616
