141.2800,101.2800,176.5200,143.4300,0.0567
141.2800,101.2800,176.5200,144.0600,0.0613
141.9100,101.2800,177.1500,144.0600,0.0613
142.5400,101.2800,177.1500,144.0600,0.0670
142.5400,101.2800,177.7800,144.0600,0.0613
142.5400,101.2800,177.4600,144.0600,0.0642
143.1700,101.2800,177.7800,144.0600,0.0670
143.4800,101.2800,178.0900,144.0600,0.0670
143.4800,101.2800,178.0900,144.0600,0.0670
143.4800,101.9100,178.0900,144.3800,0.0647
143.4800,101.9100,178.0900,144.6900,0.0670
143.4800,101.9100,178.0900,144.6900,0.0670
143.4800,101.9100,178.7200,144.6900,0.0613
143.4800,102.8600,178.7200,144.6900,0.0543
143.4800,102.8600,178.7200,144.6900,0.0543
143.8000,102.8600,178.7200,144.6900,0.0572
143.8000,102.8600,178.7200,144.6900,0.0572
143.8000,102.8600,178.7200,144.6900,0.0572
143.8000,102.8600,178.7200,144.6900,0.0572
143.8000,102.8600,178.7200,144.6900,0.0572
143.8000,102.8600,178.7200,144.6900,0.0572
143.8000,102.8600,178.7200,144.6900,0.0572
143.8000,102.8600,178.7200,144.6900,0.0572
144.1100,102.8600,179.3500,144.6900,0.0543
144.1100,102.8600,179.3500,144.6900,0.0543
145.0500,102.8600,179.9800,144.6900,0.0571
145.0500,102.8600,179.9800,144.6900,0.0571
145.0500,102.8600,179.9800,144.6900,0.0571
145.0500,102.8600,179.6700,144.6900,0.0599
145.0500,102.8600,179.9800,144.6900,0.0571
145.0500,102.8600,179.9800,144.6900,0.0571
145.3700,102.8600,179.9800,144.6900,0.0600
145.3700,102.8600,179.9800,144.6900,0.0600
145.3700,102.8600,179.9800,144.6900,0.0600
145.3700,102.8600,179.9800,144.6900,0.0600
145.3700,102.8600,179.9800,144.6900,0.0600
145.3700,102.8600,179.9800,144.6900,0.0600
145.3700,102.8600,179.9800,144.6900,0.0600
145.3700,102.8600,179.9800,144.6900,0.0600
145.0500,102.8600,179.9800,144.6900,0.0571
145.0500,102.8600,179.9800,144.6900,0.0571
145.0500,102.8600,179.9800,144.6900,0.0571
145.0500,102.8600,179.9800,144.6900,0.0571
145.0500,102.8600,179.6700,144.6900,0.0599
145.0500,102.8600,179.3500,144.6900,0.0628
144.1100,102.8600,179.3500,144.6900,0.0543
144.4200,102.8600,179.3500,144.6900,0.0571
144.4200,102.8600,179.3500,144.6900,0.0571
143.8000,102.8600,179.3500,144.6900,0.0516
143.8000,102.8600,179.3500,144.6900,0.0516
143.8000,102.8600,179.3500,144.6900,0.0516
143.8000,102.8600,179.3500,144.6900,0.0516
143.8000,102.8600,179.3500,144.6900,0.0516
143.8000,102.8600,179.3500,144.6900,0.0516
