200.3400,113.7300,245.4700,159.3200,0.0032
202.3900,113.7300,247.0700,159.3200,0.0064
203.3000,113.7300,247.9800,158.8600,0.0032
203.3000,114.1900,247.9800,159.0900,0.0016
201.9400,114.1900,247.2900,159.7700,0.0016
201.9400,115.7800,247.0700,160.6800,-0.0016
201.7100,115.7800,247.0700,161.1400,0.0000
201.0300,116.2400,246.3800,161.6000,0.0001
201.0300,116.4700,245.7000,162.7400,0.0112
200.3400,116.4700,245.4700,163.4200,0.0126
200.3400,117.6100,245.0100,164.1000,0.0127
199.8900,117.8300,244.3300,164.1000,0.0128
199.4300,118.5200,244.1000,165.0100,0.0127
198.9700,119.4300,243.1900,165.4700,0.0128
198.2900,119.8900,242.5100,166.3800,0.0159
198.0600,119.8900,242.5100,166.1500,0.0127
196.9200,120.3400,242.5100,166.8400,0.0063
196.9200,121.2500,241.8200,167.5200,0.0096
196.9200,121.4800,241.8200,167.5200,0.0080
196.2400,122.1700,241.6000,168.2100,0.0047
196.2400,122.1700,240.6800,169.1200,0.0175
196.2400,122.1700,240.4600,169.1200,0.0191
196.2400,122.8500,240.6800,169.1200,0.0128
195.1000,123.3000,239.7700,169.8000,0.0128
194.8700,123.5300,239.3200,169.8000,0.0128
194.8700,123.5300,239.3200,169.8000,0.0128
194.1900,123.7600,238.6300,170.0300,0.0128
193.2800,123.9900,238.4000,170.9400,0.0127
193.0500,123.9900,237.9500,170.9400,0.0142
193.0500,123.9900,237.2600,170.9400,0.0191
192.3600,123.5300,237.0400,169.5700,0.0095
191.9100,123.3000,236.1300,169.3400,0.0128
191.9100,122.3900,236.3500,168.8900,0.0144
191.2200,121.7100,235.9000,168.8900,0.0173
190.7700,121.2500,235.4400,167.7500,0.0128
190.7700,121.4800,235.4400,167.5200,0.0096
190.5400,121.0300,235.4400,167.2900,0.0095
190.3100,121.4800,234.7600,167.7500,0.0128
190.3100,121.4800,234.5300,167.5200,0.0128
190.0900,122.1700,234.5300,168.4300,0.0128
190.0900,122.1700,234.5300,168.4300,0.0128
190.3100,121.7100,234.5300,168.6600,0.0191
190.3100,121.7100,234.5300,168.6600,0.0191
190.0900,122.1700,234.7600,168.4300,0.0111
190.5400,122.1700,234.9900,168.6600,0.0143
190.5400,122.1700,234.9900,168.8900,0.0158
190.3100,123.5300,234.5300,169.3400,0.0112
190.0900,123.5300,234.5300,169.1200,0.0081
190.0900,123.7600,234.5300,169.8000,0.0113
189.6300,123.7600,234.0700,170.0300,0.0128
189.1700,123.7600,233.8500,170.2600,0.0127
189.1700,123.7600,233.8500,170.2600,0.0127
189.1700,123.9900,233.3900,170.0300,0.0128
189.1700,123.9900,233.3900,170.0300,0.0128
188.0300,125.8100,233.6200,171.4000,0.0000
187.5800,125.5800,231.7900,172.3100,0.0176
186.4400,125.5800,231.1100,172.5400,0.0159
186.2100,126.0400,230.4300,172.5400,0.0160
185.9800,125.8100,230.2000,172.7600,0.0191
185.9800,125.8100,230.6600,172.7600,0.0158
185.0700,125.8100,229.5200,172.7600,0.0174
183.4800,125.8100,228.1500,172.3100,0.0128
180.7400,127.4100,224.7300,172.9900,0.0113
177.5500,127.4100,221.3100,174.1300,0.0208
174.3600,132.4200,218.3500,175.5000,-0.0067
170.2600,132.4200,214.9300,177.3200,0.0016
165.9300,131.9700,212.1900,178.6900,0.0031
161.8200,133.1100,209.4600,180.0600,-0.0046
157.9500,134.2400,205.3600,182.7900,0.0076
153.1600,135.6100,201.2500,184.3900,0.0045
150.4300,136.7500,196.2400,185.7600,0.0215
145.4100,139.2600,194.4200,188.2600,-0.0001
141.3100,141.5400,190.5400,191.9100,0.0073
137.2100,142.9100,186.8900,192.1400,-0.0029
133.7900,143.8200,183.4800,195.3300,0.0114
129.2300,144.9600,179.3700,196.0100,0.0057
125.5800,145.1900,175.9500,197.3800,0.0113
123.5300,144.5000,174.3600,197.3800,0.0126
122.3900,142.2200,173.4500,196.2400,0.0179
122.1700,140.1700,174.5900,194.1900,0.0096
122.8500,137.2100,175.5000,191.9100,0.0122
123.9900,133.1100,176.8700,188.2600,0.0134
125.8100,129.0000,178.6900,185.3000,0.0199
127.4100,125.5800,180.7400,180.2800,0.0081
130.6000,120.5700,183.9300,176.8700,0.0172
133.5600,118.0600,188.2600,173.9000,0.0066
135.8400,115.7800,189.8600,171.4000,0.0093
136.5200,113.7300,191.0000,169.5700,0.0078
138.1200,112.8200,193.5000,168.8900,0.0039
139.7200,111.9100,194.8700,168.6600,0.0091
140.8500,110.5400,195.7800,167.2900,0.0104
142.2200,109.1700,198.0600,166.8400,0.0103
143.8200,108.0300,199.6600,166.8400,0.0165
144.0500,107.1200,200.8000,166.1500,0.0125
143.8200,106.2100,200.8000,166.6100,0.0185
144.0500,105.5300,200.5700,165.4700,0.0187
143.8200,105.7600,200.8000,165.7000,0.0161
